displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLS-114hr241ih.xml,xml,False,15-Oct-2016 12:06,6.3 kB,BILLS-114hr241ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr241ih.xml,application/xml,BILLS-114hr241ih.xml,6418
BILLS-114hr248ih.xml,xml,False,14-Oct-2016 09:53,4.5 kB,BILLS-114hr248ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr248ih.xml,application/xml,BILLS-114hr248ih.xml,4640
BILLS-114hr251ih.xml,xml,False,14-Oct-2016 11:47,11.9 kB,BILLS-114hr251ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr251ih.xml,application/xml,BILLS-114hr251ih.xml,12210
BILLS-114hr239ih.xml,xml,False,14-Oct-2016 09:44,8.8 kB,BILLS-114hr239ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr239ih.xml,application/xml,BILLS-114hr239ih.xml,9049
BILLS-114hr243ih.xml,xml,False,14-Oct-2016 10:47,5.3 kB,BILLS-114hr243ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr243ih.xml,application/xml,BILLS-114hr243ih.xml,5419
BILLS-114hr244ih.xml,xml,False,15-Oct-2016 12:14,13.7 kB,BILLS-114hr244ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr244ih.xml,application/xml,BILLS-114hr244ih.xml,14004
BILLS-114hr249ih.xml,xml,False,14-Oct-2016 09:23,3.5 kB,BILLS-114hr249ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr249ih.xml,application/xml,BILLS-114hr249ih.xml,3608
BILLS-114hr245ih.xml,xml,False,14-Oct-2016 09:53,10.5 kB,BILLS-114hr245ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr245ih.xml,application/xml,BILLS-114hr245ih.xml,10708
BILLS-114hr250ih.xml,xml,False,15-Oct-2016 12:42,6.2 kB,BILLS-114hr250ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr250ih.xml,application/xml,BILLS-114hr250ih.xml,6372
BILLS-114hr246ih.xml,xml,False,15-Oct-2016 12:42,2.1 kB,BILLS-114hr246ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr246ih.xml,application/xml,BILLS-114hr246ih.xml,2157
BILLS-114hr247ih.xml,xml,False,14-Oct-2016 09:23,8.7 kB,BILLS-114hr247ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr247ih.xml,application/xml,BILLS-114hr247ih.xml,8939
